2023-05-03 13:41:37.5059||DEBUG|Program|init main 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Account/Login.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Admin/CarImagePage.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Admin/ContactPage.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Admin/Index.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Admin/LinkPage.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Admin/RentCarPage.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Admin/SettingPage.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Admin/SliderPage.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Car/About.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Car/Contact.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Car/Details.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Car/en.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Car/Index.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Car/ru.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Car/sa.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/Car/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/ContactWidget/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/Dashboard/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/Footer/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/Header/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/MobileHeader/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/RentaHome/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Components/Slider/Default.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/Error.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/_ValidationScriptsPartial.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/_ViewImports.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/_ViewStart.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/_Layout.cshtml'. 
2023-05-03 13:41:42.0015||DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with compiled view: '/Views/Shared/_LayoutAdmin.cshtml'. 
2023-05-03 13:41:42.0201||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory|Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2023-05-03 13:41:42.0752||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting 
2023-05-03 13:41:42.1911||INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Ahmet\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. 
2023-05-03 13:41:42.1911||DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Ahmet\AppData\Local\ASP.NET\DataProtection-Keys\key-815aae77-febb-47ef-9095-db5481b4751b.xml'. 
2023-05-03 13:41:42.1911||DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Ahmet\AppData\Local\ASP.NET\DataProtection-Keys\key-851e6229-b78e-4ecc-9c41-ea4cd4ba4b36.xml'. 
2023-05-03 13:41:42.1911||DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Ahmet\AppData\Local\ASP.NET\DataProtection-Keys\key-8c321fe8-8a1f-4af8-8224-16e268d43ae7.xml'. 
2023-05-03 13:41:42.1911||DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Ahmet\AppData\Local\ASP.NET\DataProtection-Keys\key-96cb3f3b-7b6f-413c-b1fa-d50458aa5c50.xml'. 
2023-05-03 13:41:42.1911||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {815aae77-febb-47ef-9095-db5481b4751b}. 
2023-05-03 13:41:42.2035||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {851e6229-b78e-4ecc-9c41-ea4cd4ba4b36}. 
2023-05-03 13:41:42.2035||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {8c321fe8-8a1f-4af8-8224-16e268d43ae7}. 
2023-05-03 13:41:42.2035||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {96cb3f3b-7b6f-413c-b1fa-d50458aa5c50}. 
2023-05-03 13:41:42.2035||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver|Considering key {96cb3f3b-7b6f-413c-b1fa-d50458aa5c50} with expiration date 2023-06-02 22:24:45Z as default key. 
2023-05-03 13:41:42.2035||DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=6.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2023-05-03 13:41:42.2035||DEBUG|Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor|Decrypting secret element using Windows DPAPI. 
2023-05-03 13:41:42.2035||DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=6.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2023-05-03 13:41:42.2206||DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. 
2023-05-03 13:41:42.2206||DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. 
2023-05-03 13:41:42.2206||DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|Using key {96cb3f3b-7b6f-413c-b1fa-d50458aa5c50} as the default key. 
2023-05-03 13:41:42.2206||DEBUG|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|Key ring with default key {96cb3f3b-7b6f-413c-b1fa-d50458aa5c50} was loaded during application startup. 
2023-05-03 13:41:42.4922||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer|Using development certificate: CN=localhost (Thumbprint: 3D7D0A078E9BDC2AA59AB39AD23EAE582A47FE7F) 
2023-05-03 13:41:42.5330||INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7228 
2023-05-03 13:41:42.5330||INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5098 
2023-05-03 13:41:42.5330||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly CarRental 
2023-05-03 13:41:42.5330||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2023-05-03 13:41:42.5330||DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2023-05-03 13:41:42.5330||INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. 
2023-05-03 13:41:42.5330||INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development 
2023-05-03 13:41:42.5330||INFO|Microsoft.Hosting.Lifetime|Content root path: C:\SendBox\KprRentACars\CarRental\ 
2023-05-03 13:41:42.5330||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started 
2023-05-03 13:41:42.6611||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMQBOBTVTVOG" accepted. 
2023-05-03 13:41:42.6611||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMQBOBTVTVOG" started. 
2023-05-03 13:41:42.6611||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMQBOBTVTVOH" accepted. 
2023-05-03 13:41:42.6611||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMQBOBTVTVOH" started. 
2023-05-03 13:41:42.9583||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMQBOBTVTVOI" accepted. 
2023-05-03 13:41:42.9583||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMQBOBTVTVOI" started. 
2023-05-03 13:41:43.0193||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMQBOBTVTVOI" received FIN. 
2023-05-03 13:41:43.0193||DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMQBOBTVTVOJ" accepted. 
